Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
23-04-2023,Melody Lee,Hailey Walker,Chevrolet,Silverado,2016,49481,0.1307546078462285,6469.87
28-11-2022,Robert Singh,Paige Torres,Toyota,Corolla,2011,32511,0.055841921,1815.48
16-12-2022,Julie Stanley,Diamond Peterson,Toyota,Corolla,2018,24321,0.060176589,1463.55
27-10-2022,Lisa Young,James Garcia,Nissan,Altima,2011,44679,0.069727477,3115.35
17-10-2022,Joe Daniels,Valerie Dawson,Honda,Civic,2020,38413,0.1183537051885837,4546.32
26-10-2022,Stephen Hayes,Benjamin Clarke,Ford,F-150,2021,15078,0.1070824162466524,1614.59
16-03-2023,Richard Savage,Deborah King MD,Nissan,Altima,2014,40911,0.1033558200355309,4228.39
14-05-2022,Matthew Mcmahon,Brittany Weiss,Nissan,Altima,2011,48892,0.119753890912951,5855.01
17-07-2022,Corey Norris,Jack Lam,Toyota,Corolla,2022,37813,0.089459147,3382.72
27-01-2023,Tara Boyer,Caitlin Curtis,Nissan,Altima,2017,22388,0.095539353,2138.94
13-05-2022,Mrs. Wendy Hartman MD,Mrs. Tara Kelly DDS,Chevrolet,Silverado,2021,15767,0.1120598209379063,1766.85
09-04-2023,Emily Ayala,John Elliott,Chevrolet,Silverado,2022,12176,0.1252983503796185,1525.63
11-02-2023,Daniel Ellis,Abigail Figueroa,Toyota,Corolla,2016,41226,0.1116620489776596,4603.38
10-07-2022,Melanie Armstrong,Lisa Pace,Nissan,Altima,2019,14003,0.070228442,983.41
04-05-2022,Tonya Spencer,Mrs. Sheila Soto,Chevrolet,Silverado,2019,39319,0.1027048354934633,4038.25
03-01-2023,Jamie Gomez,Melissa Smith,Ford,F-150,2018,32883,0.067339842,2214.34
26-11-2022,Jessica Villarreal,Evelyn Jackson,Honda,Civic,2019,22225,0.1215315658982819,2701.04
20-03-2023,Heather Jackson,Michael Smith,Chevrolet,Silverado,2020,47307,0.1378786222250138,6522.62
22-09-2022,Ronald Orr,Eric Davis,Nissan,Altima,2018,49482,0.097321511,4815.66
20-05-2022,Lisa Zimmerman,Thomas Gonzalez,Ford,F-150,2018,24130,0.081057596,1955.92
23-03-2023,Dr. Matthew Mcmillan,Austin Alexander,Ford,F-150,2018,31203,0.076280076,2380.17
25-03-2023,Savannah Jimenez,Rose White,Toyota,Corolla,2015,43983,0.1182211326278076,5199.72
03-05-2022,Nicole Mccoy,Robert Nelson,Honda,Civic,2014,25498,0.140091201403972,3572.05
28-06-2022,Keith Knapp,Christine Jones,Chevrolet,Silverado,2018,24054,0.1147306469746645,2759.73
28-12-2022,Jennifer White,Mary Yoder DDS,Nissan,Altima,2011,35477,0.1432190816817837,5080.98
06-06-2022,Brittney Ramos,Richard Orr,Toyota,Corolla,2013,32109,0.092815436,2980.21
28-10-2022,Tammy Cole,Joseph Arias,Chevrolet,Silverado,2014,25583,0.135210113257438,3459.08
14-03-2023,Kayla Cardenas,Daniel Diaz,Ford,F-150,2016,30391,0.1035392061068332,3146.66
20-12-2022,Justin Gonzales,Adam Leblanc,Nissan,Altima,2011,34785,0.1283429425987373,4464.41
08-08-2022,Erik Bennett,Sabrina Martin,Ford,F-150,2019,18346,0.1407228993039726,2581.7
03-11-2022,Jerry Moore,Paul Dorsey,Nissan,Altima,2015,30501,0.0573531522574133,1749.33
20-08-2022,Thomas Conner,James Ballard,Honda,Civic,2020,23597,0.087280874,2059.57
09-07-2022,John Herring,Angel Cooper,Nissan,Altima,2010,34070,0.05913024,2014.57
19-11-2022,Kurt Martinez,James Flores,Toyota,Corolla,2021,16588,0.1028928522570875,1706.79
16-01-2023,Tara Bennett,Lisa Wilson,Chevrolet,Silverado,2020,11697,0.0587187587841377,686.83
27-05-2022,Jared Shepherd,Jessica Morgan,Ford,F-150,2016,47058,0.1057175297034405,4974.86
21-10-2022,Angela Andrews,Kathryn Pearson,Toyota,Corolla,2016,41544,0.1196298196214208,4969.9
03-01-2023,Jeffrey Newton,Kenneth Thompson,Honda,Civic,2015,42560,0.093069491,3961.04
29-03-2023,Melinda Warren,Timothy Cohen,Honda,Civic,2013,15518,0.129590751330726,2010.99
07-11-2022,Brenda Mann,Stephanie Garcia,Nissan,Altima,2022,39051,0.124254192440197,4852.25
07-05-2022,Brian Soto,Tonya Larson,Honda,Civic,2014,18588,0.1311150344947745,2437.17
09-10-2022,Ryan Richards,Dana Rodriguez,Chevrolet,Silverado,2016,36709,0.1460848977130496,5362.63
09-03-2023,Robert Edwards,Yolanda Fernandez,Ford,F-150,2013,28669,0.1241457257269457,3559.13
28-02-2023,Matthew Silva,Dwayne Reed,Toyota,Corolla,2022,12135,0.1383723680950625,1679.15
31-01-2023,Caroline Wright,Thomas Lynn,Ford,F-150,2014,28405,0.1020477929163516,2898.67
26-02-2023,Jennifer Cobb,Charles Anderson,Toyota,Corolla,2016,41525,0.148733593376781,6176.16
11-02-2023,Thomas Parsons,Richard Clarke,Honda,Civic,2020,39988,0.0588439720019535,2353.05
22-09-2022,Linda Nixon,Brittney Baker,Toyota,Corolla,2019,37413,0.0576668011802238,2157.49
22-08-2022,Robert Johnson,Ryan Clark,Nissan,Altima,2016,17326,0.1285650917827223,2227.52
17-05-2022,Lindsay Landry,Trevor Sandoval,Nissan,Altima,2018,40406,0.1385592895282751,5598.63
21-06-2022,David Sullivan,Steven Pope,Nissan,Altima,2013,40593,0.07619155,3092.84
31-07-2022,Heather Gentry,Jeffery Wheeler,Chevrolet,Silverado,2013,12339,0.069733951,860.45
17-11-2022,Charlotte Price,Judith Hendrix,Honda,Civic,2018,11639,0.1250921488351497,1455.95
20-10-2022,Crystal Shah,Lindsay Holmes,Nissan,Altima,2014,27495,0.094623505,2601.67
24-03-2023,Joseph Kane,Michael Harmon,Honda,Civic,2018,45085,0.1150501423729396,5187.04
20-02-2023,Jane Stein,Christine Miller,Honda,Civic,2019,25045,0.1079251199394249,2702.98
16-06-2022,Corey White,Marie Jackson,Toyota,Corolla,2019,10126,0.07369094,746.19
28-09-2022,Samuel Sellers,Taylor Ellison,Nissan,Altima,2014,17377,0.1457071160189418,2531.95
21-04-2023,Alex Lucas,Andrew White,Toyota,Corolla,2016,19266,0.08559286,1649.03
06-12-2022,Lisa West,Barbara Conner,Honda,Civic,2020,46314,0.1385196866078729,6415.4
01-07-2022,Monica Gonzalez,Lisa Herman,Honda,Civic,2015,24857,0.0551949298421267,1371.98
28-09-2022,William Mitchell,Shannon Ramsey,Nissan,Altima,2012,39149,0.072228092,2827.66
20-12-2022,Tyler Black,Kathleen Jarvis,Toyota,Corolla,2022,32336,0.1417312901830939,4583.02
26-10-2022,Cynthia Lopez,Jessica Henderson,Honda,Civic,2020,36325,0.1442918907108798,5241.4
10-06-2022,Jason Blair,Kristy Davidson,Toyota,Corolla,2019,47590,0.095321055,4536.33
19-12-2022,Holly Brooks,Christina Harris,Toyota,Corolla,2021,47533,0.1454773360559109,6914.97
02-03-2023,Jean Murray,Wanda Sanders,Honda,Civic,2018,46399,0.1071240974223325,4970.45
08-06-2022,David Pierce,Pam Olsen,Toyota,Corolla,2016,38889,0.078198675,3041.07
18-06-2022,Michael Fletcher,Michael Murphy,Honda,Civic,2015,13652,0.074805314,1021.24
15-04-2023,Robert Mcdonald,Jacob Hernandez,Honda,Civic,2018,48833,0.1147277518990152,5602.5
15-11-2022,Timothy Hooper PhD,Matthew Williams,Chevrolet,Silverado,2020,34110,0.085777507,2925.87
23-03-2023,Amanda Berry,Eric Martinez,Chevrolet,Silverado,2019,19032,0.079035451,1504.2
05-04-2023,Tiffany Taylor,David Osborn,Honda,Civic,2012,11910,0.064503205,768.23
21-03-2023,Jennifer Ware,Sandra Evans,Honda,Civic,2021,14002,0.1001188797959016,1401.86
15-04-2023,Susan Barrett,Robert Phelps,Nissan,Altima,2022,44184,0.08617788,3807.68
14-08-2022,Linda Wilson,Bobby Keith,Ford,F-150,2011,13535,0.078727756,1065.58
21-11-2022,Jessica Thompson,Cynthia Reed,Ford,F-150,2012,33658,0.052663873,1772.56
04-06-2022,Courtney Wright,Nathan Brooks,Ford,F-150,2021,37734,0.1273508049944902,4805.46
14-09-2022,Amy Camacho,Michael Lopez,Honda,Civic,2013,24922,0.1309791849032215,3264.26
20-12-2022,Jeanne Fowler,Kayla Hill,Nissan,Altima,2011,17827,0.1195603701696545,2131.4
13-09-2022,Travis Mcintyre,Joseph Gonzales,Toyota,Corolla,2020,17146,0.097945926,1679.38
08-02-2023,Kayla Clayton,Jenny Meyer,Honda,Civic,2011,37806,0.1021740118897042,3862.79
15-02-2023,Marc Ortega,Julie Colon,Ford,F-150,2013,40668,0.1417850262088038,5766.11
26-11-2022,Rachael Bradford,Bridget Thomas,Toyota,Corolla,2012,43584,0.058602355,2554.13
14-07-2022,Briana James,Ricardo Ferguson,Honda,Civic,2022,43568,0.1299569205075739,5661.96
29-05-2022,David Hart,Jose Green,Honda,Civic,2018,19214,0.1327435615488325,2550.53
05-05-2022,Joshua Aguilar,David Faulkner MD,Chevrolet,Silverado,2020,13412,0.1425293040947787,1911.6
17-04-2023,Jessica Lopez,Ashley Smith,Ford,F-150,2020,36701,0.1070269103974198,3927.99
31-05-2022,Teresa Robinson,Nicole Howard,Chevrolet,Silverado,2011,43096,0.06443785,2777.01
11-04-2023,Elizabeth Smith,Katherine Griffith,Toyota,Corolla,2017,29996,0.1130726390608707,3391.73
10-03-2023,Stephen Medina,Michele Harper,Toyota,Corolla,2016,36510,0.0575910609491685,2102.65
07-01-2023,Preston Conley,Danielle Roberts,Toyota,Corolla,2010,40589,0.065390201,2654.12
15-12-2022,Aaron Ramirez,Lindsey Oneal,Honda,Civic,2017,28206,0.07982629,2251.58
13-01-2023,Jack Curtis MD,Arthur Smith,Toyota,Corolla,2013,16790,0.099050487,1663.06
18-09-2022,Scott Graham,Terri Warren,Ford,F-150,2016,31778,0.052949197,1682.62
22-03-2023,Holly Hernandez,Wendy Bullock,Nissan,Altima,2018,38828,0.1204462559480162,4676.69
17-07-2022,Elizabeth Terry,Roberta Stephenson,Toyota,Corolla,2015,45831,0.089750045,4113.33
28-09-2022,Chad Jones,Dr. Jessica Fischer,Ford,F-150,2013,33622,0.1309096444248356,4401.44
04-01-2023,Leah Jones,Karen Cook,Nissan,Altima,2016,46607,0.1076701924001636,5018.18
19-07-2022,Scott Gonzalez,Mario Ross,Toyota,Corolla,2021,41897,0.0557643523336117,2336.36
10-09-2022,Mallory Schroeder,Sonya Benitez,Honda,Civic,2012,34261,0.1184563881540954,4058.43
17-08-2022,Robert Vincent,Jodi Wolf,Ford,F-150,2018,36352,0.072971431,2652.66
19-10-2022,Richard Hernandez,Robert Garrett,Chevrolet,Silverado,2020,40624,0.088530798,3596.48
18-02-2023,Jacob Parsons,Marcus Taylor,Honda,Civic,2010,21121,0.1333512911755213,2816.51
10-04-2023,Laura Rodriguez,Michael Durham,Nissan,Altima,2020,15161,0.1304476714219355,1977.72
18-05-2022,Samantha Bowman,Cynthia Hanson,Chevrolet,Silverado,2011,28457,0.1054505516762073,3000.81
30-04-2023,Geoffrey White,Richard Cox,Ford,F-150,2011,41508,0.058641282,2434.08
27-12-2022,Joseph Guzman IV,Cory Hernandez,Nissan,Altima,2014,34626,0.1384562107305984,4794.18
12-12-2022,Jenny Kemp,Michael Vaughan,Honda,Civic,2010,13442,0.097547479,1311.23
20-08-2022,Stacey Bennett,Christopher Williams,Chevrolet,Silverado,2014,35201,0.1280243503828185,4506.59
13-12-2022,Kevin Smith,Heather Morris,Chevrolet,Silverado,2016,20986,0.1168938932593188,2453.14
04-01-2023,Ms. Katherine Hopkins DDS,Tiffany Schmidt,Nissan,Altima,2021,48382,0.065609491,3174.32
20-07-2022,Douglas Taylor,James White,Ford,F-150,2014,35206,0.094238548,3317.76
24-05-2022,Debra Gibson,Justin Morton,Chevrolet,Silverado,2022,35538,0.095835925,3405.82
17-03-2023,Justin Wilson,James Jones,Toyota,Corolla,2011,41058,0.088527527,3634.76
20-08-2022,Jose Garcia,Destiny Mendez,Toyota,Corolla,2011,14063,0.090647216,1274.77
16-04-2023,Caroline Fisher,Rebecca Mccarthy,Honda,Civic,2017,37188,0.1138552656518127,4234.05
22-12-2022,Alexander Mendoza,Brenda Savage,Nissan,Altima,2021,10294,0.1140039139534117,1173.56
17-08-2022,Jason Church,Patricia Collins,Nissan,Altima,2022,16012,0.101544826376686,1625.94
13-09-2022,Alexis Mendoza,Anthony Jones,Ford,F-150,2017,48573,0.099035003,4810.43
15-11-2022,Latoya Smith,Tracey Fox,Toyota,Corolla,2012,10962,0.1332518002683892,1460.71
05-02-2023,James Benton,Tyler Warren,Honda,Civic,2020,39406,0.091018913,3586.69
15-12-2022,Jonathon Weaver,Steve Webb,Ford,F-150,2014,22808,0.1090301144735609,2486.76
18-12-2022,Daniel Sanchez,Allen Wood,Nissan,Altima,2022,13537,0.1445324566543424,1956.54
25-04-2023,Caleb Diaz,Gabriel Howard,Ford,F-150,2010,42440,0.055992233,2376.31
06-09-2022,Brandi Buck,Valerie Patel,Chevrolet,Silverado,2015,17024,0.07933968,1350.68
14-10-2022,Dr. Vickie Fleming,Mark Jensen,Chevrolet,Silverado,2012,18093,0.1212185688269671,2193.21
07-10-2022,Steven Butler,Charles Crawford,Honda,Civic,2021,34901,0.1266728739428401,4421.01
21-12-2022,Danny Gallegos Jr.,Kenneth Smith,Honda,Civic,2021,19475,0.092884877,1808.93
08-05-2022,Steven Hoffman,Tiffany Simon,Nissan,Altima,2019,19477,0.079332595,1545.16
21-02-2023,Jason Wood,James Moore,Ford,F-150,2012,47812,0.051508997,2462.75
25-07-2022,Amy Mcdonald,Kaitlin Hernandez DDS,Toyota,Corolla,2018,42576,0.1201448635280689,5115.29
01-10-2022,Rebecca Cameron,Angela Taylor,Chevrolet,Silverado,2015,11956,0.1387991831734225,1659.48
16-06-2022,Eddie Hahn,Richard Smith,Chevrolet,Silverado,2017,44490,0.065311999,2905.73
22-04-2023,Tiffany Mullen,Cynthia Parsons,Toyota,Corolla,2010,19290,0.1056004895821624,2037.03
26-07-2022,Elizabeth Hinton,Leslie Payne,Honda,Civic,2021,20032,0.08068259,1616.23
18-06-2022,Christina Morgan,Dawn Flores,Nissan,Altima,2019,34205,0.1386258072104579,4741.7
28-03-2023,Edward Singh,Julie Flores,Toyota,Corolla,2018,30924,0.1371527036456316,4241.31
15-08-2022,Patricia Wade,Michael Guerra,Toyota,Corolla,2012,15785,0.067319517,1062.64
23-05-2022,Holly Ochoa,Diana James,Ford,F-150,2012,39832,0.1359098003447301,5413.56
30-07-2022,Adam Goodman,Michael Owens,Ford,F-150,2018,24322,0.1266356531145144,3080.03
05-07-2022,Mark Bolton,Jerry Turner,Toyota,Corolla,2018,23795,0.091554285,2178.53
24-09-2022,Kimberly Hall,Denise Hernandez,Nissan,Altima,2015,32891,0.05603519,1843.05
27-05-2022,Gary Smith,Walter Mullen,Chevrolet,Silverado,2014,18223,0.090771969,1654.14
26-01-2023,Juan Lee,Mrs. Selena Dennis DVM,Honda,Civic,2021,31577,0.115237611297174,3638.86
13-12-2022,Michael Melendez,Darryl Taylor,Nissan,Altima,2021,28744,0.069469422,1996.83
27-08-2022,James Miller,Christopher Montoya,Chevrolet,Silverado,2020,11475,0.05860694,672.51
16-09-2022,Jennifer Buck,Joshua Lewis,Honda,Civic,2015,21488,0.0615808390491946,1323.25
17-09-2022,Brandon Romero,Mrs. Yvette Chavez,Honda,Civic,2010,20575,0.077854363,1601.85
18-11-2022,Heather Smith,Dana Sullivan,Toyota,Corolla,2017,10018,0.1380414472341301,1382.9
14-02-2023,Anthony Medina DVM,Susan Wagner,Honda,Civic,2020,25266,0.1090138760516578,2754.34
15-01-2023,Chad Martin,Julia King,Toyota,Corolla,2013,30518,0.058787979,1794.09
05-06-2022,Ray Willis,Mary Davis,Honda,Civic,2012,23875,0.064339255,1536.1
24-08-2022,Darius Rivera,Angela Holloway,Toyota,Corolla,2017,14848,0.1370743425083909,2035.28
29-08-2022,John Allen,Craig Gregory,Honda,Civic,2010,41168,0.1039846788118993,4280.84
27-12-2022,Christopher Cox,Timothy Oconnor,Honda,Civic,2010,16189,0.085403499,1382.6
20-07-2022,Gloria Weaver,Adrian Smith,Ford,F-150,2014,23976,0.075365961,1806.97
27-12-2022,Andrea Dougherty,Ryan Ayala,Toyota,Corolla,2012,38980,0.090165682,3514.66
01-10-2022,Sherry Smith,Matthew Smith,Chevrolet,Silverado,2010,14284,0.1382585867264325,1974.89
09-02-2023,Janet Manning,Marissa Flores,Ford,F-150,2012,40527,0.073299648,2970.61
20-04-2023,Jeffrey Johnson,Charles Martin,Ford,F-150,2012,21102,0.1354858674448101,2859.02
06-01-2023,Lauren Garza,Dennis Ramirez,Chevrolet,Silverado,2013,32847,0.090102805,2959.61
06-04-2023,Blake Riley,Paige Watson,Honda,Civic,2010,22270,0.1327151053104324,2955.57
30-04-2023,Thomas Graham,Laura Bean,Ford,F-150,2012,30096,0.1318191662664844,3967.23
27-08-2022,Michael Gill,Desiree Hernandez,Ford,F-150,2017,44037,0.075716458,3334.33
11-08-2022,Melissa Watkins,Kelly Campbell,Nissan,Altima,2011,42587,0.1167110592434953,4970.37
03-12-2022,Daniel Juarez,Gloria Ford,Chevrolet,Silverado,2019,24330,0.084220042,2049.07
08-02-2023,Zachary Gonzalez,Tommy Moreno,Chevrolet,Silverado,2016,29701,0.1249180935047638,3710.19
16-04-2023,Melissa Harvey MD,Monica Valdez,Honda,Civic,2016,22352,0.1058231227632189,2365.36
21-03-2023,Elizabeth Wyatt MD,Cory Wall,Nissan,Altima,2010,17718,0.061870283,1096.22
27-07-2022,Beverly Flores,Katherine Jordan,Toyota,Corolla,2018,35850,0.096036213,3442.9
29-06-2022,Rodney Reynolds,Logan Stevenson,Toyota,Corolla,2012,21364,0.1350723081545479,2885.68
07-01-2023,Kelli Moore,Andrew Chase,Honda,Civic,2010,45405,0.095771522,4348.51
20-10-2022,Miguel Watts,Joseph Thomas,Nissan,Altima,2022,47509,0.1485991658485574,7059.8
04-12-2022,Jason Stephenson,Jacqueline Hebert,Ford,F-150,2013,47884,0.1055941603148231,5056.27
18-08-2022,Joshua Gill,Patricia Powell,Honda,Civic,2014,40898,0.08674419,3547.66
29-01-2023,Leah Morrison,Morgan Gonzales,Nissan,Altima,2013,28381,0.1049030643161184,2977.25
17-03-2023,Autumn Simpson,Kyle White,Nissan,Altima,2021,34357,0.094688876,3253.23
24-07-2022,Samantha Ewing,Jeffery Jenkins,Ford,F-150,2019,10836,0.1054419089761566,1142.57
19-09-2022,Audrey Gibbs,Brent Owens,Toyota,Corolla,2021,40329,0.063274037,2551.78
17-10-2022,Kendra Miller,Mercedes Hickman,Chevrolet,Silverado,2011,12444,0.094844611,1180.25
20-05-2022,Sheila Fox,Susan Hamilton,Nissan,Altima,2013,41436,0.060275606,2497.58
23-06-2022,Ashley Burke,Jeremy Sanders,Honda,Civic,2020,36987,0.094741709,3504.21
04-12-2022,Kellie Kaufman,Andrew Ortega,Honda,Civic,2011,20035,0.1446736108358655,2898.54
26-05-2022,Ryan Torres,Joseph Parrish,Ford,F-150,2016,41589,0.09122288,3793.87
18-01-2023,Cynthia Ware,Luis Davenport,Chevrolet,Silverado,2011,15344,0.077158272,1183.92
18-10-2022,Kimberly Williams,Sierra Taylor,Toyota,Corolla,2014,30223,0.1376214524935968,4159.33
26-01-2023,Kevin Jackson,James Herman,Chevrolet,Silverado,2022,26260,0.091784168,2410.25
16-04-2023,Michael Jimenez,Joshua Garcia,Chevrolet,Silverado,2012,17515,0.085261352,1493.35
02-08-2022,John Salas,James Hinton,Toyota,Corolla,2021,41099,0.0557415161568838,2290.92
11-07-2022,Carlos Levine,Justin Lee III,Honda,Civic,2012,36413,0.074376397,2708.27
17-11-2022,Miguel Farmer,James Good Jr.,Nissan,Altima,2013,11259,0.1447851810284294,1630.14
01-12-2022,Kim Thomas DDS,Ashley Moore,Chevrolet,Silverado,2016,42087,0.058118395,2446.03
18-10-2022,Mrs. Cheryl Fisher,Jerome Moreno,Ford,F-150,2015,35002,0.1480811333575213,5183.14
10-08-2022,Adam Andrews,Walter Brown,Ford,F-150,2011,24139,0.080379449,1940.28
21-11-2022,Sherry Davis,Lisa Austin,Nissan,Altima,2012,41516,0.1379403445984164,5726.73
13-07-2022,Marie Osborn,Jennifer Smith,Honda,Civic,2022,32657,0.1228880220526873,4013.15
20-08-2022,Ryan Gonzalez,Karen Jones,Chevrolet,Silverado,2013,42906,0.088497438,3797.07
11-12-2022,Robert Hebert,Timothy Ritter,Nissan,Altima,2016,13559,0.1201857993023845,1629.6
23-10-2022,Rachel Moss,David Smith,Toyota,Corolla,2018,34918,0.095250392,3325.95
02-11-2022,Fernando Snow,Alex Sutton,Toyota,Corolla,2013,34196,0.095317559,3259.48
26-06-2022,James Gallagher,Benjamin Harris,Toyota,Corolla,2021,24793,0.090343053,2239.88
06-08-2022,Patricia Lee,Ronald Wilson,Chevrolet,Silverado,2012,13173,0.1379102810407208,1816.69
30-03-2023,Lori Johnson,Kirk Chung,Nissan,Altima,2014,47490,0.1148097263679675,5452.31
10-01-2023,Susan Woods,John Mills,Ford,F-150,2010,28563,0.1157431297043532,3305.97
02-03-2023,Joshua Norman,Pam White,Ford,F-150,2016,12218,0.087353069,1067.28
01-01-2023,Adam Moody,Carmen Salazar,Toyota,Corolla,2012,27303,0.130444580369852,3561.53
13-04-2023,Maria Perry,Joseph Hill,Nissan,Altima,2014,25988,0.1411998613908816,3669.5
01-05-2022,Sandra Cox,Anthony Campbell,Honda,Civic,2014,15273,0.074172364,1132.83
23-12-2022,Marvin Parker,Joseph Morris,Ford,F-150,2014,42200,0.1284530478750185,5420.72
07-12-2022,Luis Hickman,Rebecca Lowe,Toyota,Corolla,2016,30002,0.065545423,1966.49
17-09-2022,Marissa Walls,Jason Wade,Chevrolet,Silverado,2020,17155,0.1284535231757772,2203.62
18-06-2022,Willie Anderson,Alexander Payne,Nissan,Altima,2018,11000,0.052283686,575.12
19-06-2022,Dorothy Cooper,Nicholas Barber,Ford,F-150,2022,44772,0.1125172757687192,5037.62
16-08-2022,George Brooks,Linda Johnson,Ford,F-150,2010,22121,0.0523278435459812,1157.54
05-07-2022,Lauren Beard,Janet George,Ford,F-150,2020,28897,0.094258492,2723.79
13-10-2022,Stephanie Lopez,Robert Jackson,Honda,Civic,2021,36759,0.05222831,1919.86
21-08-2022,Michael Diaz,James Lin,Nissan,Altima,2013,20595,0.050947405,1049.26
23-09-2022,Thomas Austin,Gary Chavez,Honda,Civic,2017,32901,0.083630026,2751.51
05-11-2022,Ricky Mason,Jason Montgomery,Nissan,Altima,2022,41440,0.052706914,2184.17
09-03-2023,Lisa Harris,Nancy Jackson,Chevrolet,Silverado,2016,29991,0.1323628087315925,3969.69
07-06-2022,Kyle Olson,Joseph Henderson,Nissan,Altima,2011,29382,0.07334676,2155.07
17-12-2022,Gabriela Burns,Jordan Grant,Chevrolet,Silverado,2021,40127,0.091290129,3663.2
06-02-2023,Haley Hardy,Russell Mcdonald,Honda,Civic,2019,20863,0.1011197773904008,2109.66
26-02-2023,Shawn Miller,Raymond Jones,Toyota,Corolla,2016,24383,0.141727141,3455.73
02-08-2022,Brent Williams,Craig Wilson,Honda,Civic,2021,45790,0.1274211031194703,5834.61
14-09-2022,Lawrence Ibarra,Brandy Mann,Toyota,Corolla,2016,28423,0.1432346490004625,4071.16
14-02-2023,Denise Wilson,Terri Phillips,Nissan,Altima,2022,20777,0.1178971989692099,2449.55
09-04-2023,Caleb Myers,Stephen Williams,Honda,Civic,2021,37615,0.1305190754303639,4909.48
02-12-2022,Cory Hunt,James Holden,Ford,F-150,2019,24509,0.091456604,2241.51
04-05-2022,Sophia Clark,Carrie Spears,Chevrolet,Silverado,2013,22810,0.059717741,1362.16
13-08-2022,William Savage,Lynn Snow,Ford,F-150,2018,28457,0.066799078,1900.9
02-12-2022,Megan Hall,Mr. William Johnson,Chevrolet,Silverado,2013,37877,0.078683701,2980.3
23-03-2023,Jason Ramos,Maria Jordan,Chevrolet,Silverado,2016,37428,0.1249712380632871,4677.42
18-01-2023,Joshua Sanchez,Michele Baker,Toyota,Corolla,2021,43762,0.086202058,3772.37
21-01-2023,Andrea Carter,Jeffrey Stevenson,Nissan,Altima,2020,24210,0.064075131,1551.26
15-05-2022,Robert Nguyen,Debra Hogan,Chevrolet,Silverado,2014,38075,0.077104931,2935.77
12-09-2022,Jordan Wallace,Victoria Nguyen,Toyota,Corolla,2021,14325,0.1084765940753373,1553.93
01-04-2023,Emily Owens,Alexandra Porter,Chevrolet,Silverado,2016,10151,0.1369942109039959,1390.63
29-11-2022,Robert Bean,Crystal Rodriguez,Honda,Civic,2021,47308,0.068358342,3233.9
02-07-2022,Samantha Martinez,Eric Hatfield,Toyota,Corolla,2013,26204,0.1387354770534325,3635.42
